2021-01-28 18:28:56.952465, 419
2021-01-28 18:33:53.958529, 419
2021-01-28 18:38:57.047740, 419
2021-01-28 18:43:56.752524, 419
2021-01-28 18:48:56.732526, 419
2021-01-28 18:53:56.762207, 419
2021-01-28 18:58:56.769294, 419
2021-01-28 19:03:56.334540, 419
2021-01-28 19:08:56.333937, 419
2021-01-28 19:13:56.289726, 419
2021-01-28 19:18:56.318792, 419
2021-01-28 19:23:56.333031, 419
2021-01-28 19:28:56.377284, 419
2021-01-28 19:33:56.381843, 419
2021-01-28 19:38:56.360809, 419
2021-01-28 19:43:56.370791, 420
2021-01-28 19:48:56.370914, 420
2021-01-28 19:53:56.425474, 419
2021-01-28 19:58:56.420269, 419
2021-01-28 20:03:56.384022, 419
2021-01-28 20:08:56.412958, 419
2021-01-28 20:13:56.444162, 420
2021-01-28 20:18:56.547858, 419
2021-01-28 20:23:56.478915, 419
2021-01-28 20:28:56.492472, 419
2021-01-28 21:04:23.069155, 419
2021-01-28 21:09:22.819757, 419
2021-01-28 21:14:22.859865, 419
2021-01-28 21:19:22.853840, 419
2021-01-28 21:24:22.857005, 420
2021-01-28 21:29:22.887618, 419
2021-01-28 21:34:22.866243, 419
2021-01-28 21:39:22.918429, 420
2021-01-28 21:44:22.897225, 419
2021-01-28 21:49:22.877255, 420
2021-01-28 21:54:22.880758, 419
2021-01-28 21:59:22.883606, 419
2021-01-28 22:04:22.963574, 415
2021-01-28 22:09:22.943575, 419
2021-01-28 22:14:22.926981, 419
2021-01-28 22:19:22.933139, 419
2021-01-28 22:24:22.938666, 420
2021-01-28 22:29:22.995947, 419
2021-01-28 22:34:22.999188, 419
2021-01-28 22:39:22.953758, 419
2021-01-28 22:44:22.962556, 419
2021-01-28 22:49:22.988139, 419
2021-01-28 22:54:23.043329, 419
2021-01-28 22:59:23.024399, 419
2021-01-28 23:04:23.002376, 419
2021-01-28 23:09:23.005549, 419
2021-01-28 23:14:23.015298, 420
2021-01-28 23:19:23.067093, 421
2021-01-28 23:24:23.070785, 419
2021-01-28 23:29:23.056441, 420
2021-01-28 23:34:23.054748, 419
2021-01-28 23:39:23.111134, 419
2021-01-28 23:44:23.164574, 419
2021-01-28 23:49:23.142981, 420
2021-01-28 23:54:23.147753, 420
2021-01-28 23:59:23.156881, 420
2021-01-29 00:04:23.158760, 419
2021-01-29 00:09:23.213127, 419
2021-01-29 00:14:23.191953, 419
2021-01-29 00:19:23.171546, 419
2021-01-29 00:24:23.177495, 419
2021-01-29 00:29:23.307042, 419
2021-01-29 00:34:23.511843, 419
2021-01-29 00:39:23.493900, 419
2021-01-29 00:44:23.495127, 420
2021-01-29 00:49:23.553759, 419
2021-01-29 00:54:23.558362, 420
2021-01-29 00:59:23.660187, 419
2021-01-29 01:04:23.589907, 420
2021-01-29 01:09:23.593357, 419
2021-01-29 01:14:23.598255, 420
2021-01-29 01:19:23.604342, 419
2021-01-29 01:24:23.708745, 419
2021-01-29 01:29:23.612876, 420
2021-01-29 01:34:23.618550, 419
2021-01-29 01:39:23.648441, 420
2021-01-29 01:44:23.654018, 419
2021-01-29 01:49:23.759037, 420
2021-01-29 01:54:23.662562, 419
2021-01-29 01:59:23.668776, 419
2021-01-29 02:04:23.672568, 419
2021-01-29 02:09:23.677251, 419
2021-01-29 02:14:23.757596, 419
2021-01-29 02:19:23.711103, 419
2021-01-29 02:24:23.717044, 419
2021-01-29 02:29:23.722228, 419
2021-01-29 02:34:23.726721, 420
2021-01-29 02:39:23.805096, 419
2021-01-29 02:44:23.735508, 419
2021-01-29 02:49:23.764991, 420
2021-01-29 02:54:23.769266, 420
2021-01-29 02:59:23.773785, 419
2021-01-29 03:04:23.828331, 419
2021-01-29 03:09:23.808888, 419
2021-01-29 03:14:23.813104, 415
2021-01-29 03:19:23.817473, 419
2021-01-29 03:24:23.822270, 419
2021-01-29 03:29:23.879795, 419
2021-01-29 03:34:23.831757, 419
2021-01-29 03:39:23.836411, 419
2021-01-29 03:44:23.841215, 419
2021-01-29 03:49:23.844543, 419
2021-01-29 03:54:23.925174, 419
2021-01-29 03:59:23.879130, 419
2021-01-29 04:04:23.882462, 419
2021-01-29 04:09:23.887817, 419
2021-01-29 04:14:23.892897, 419
2021-01-29 04:19:23.922191, 419
2021-01-29 04:24:23.901022, 419
2021-01-29 04:29:23.907115, 420
2021-01-29 04:34:23.911740, 419
2021-01-29 04:39:23.940754, 419
2021-01-29 04:44:23.971154, 419
2021-01-29 04:49:23.951591, 419
2021-01-29 04:54:23.955820, 419
2021-01-29 04:59:23.959541, 419
2021-01-29 05:04:23.990758, 419
2021-01-29 05:09:23.995556, 419
2021-01-29 05:14:23.975795, 419
2021-01-29 05:19:23.979248, 419
2021-01-29 05:24:23.985271, 419
2021-01-29 05:29:24.064877, 419
2021-01-29 05:34:24.043239, 419
2021-01-29 05:39:24.023806, 419
2021-01-29 05:44:24.028423, 419
2021-01-29 05:49:24.033399, 419
2021-01-29 05:54:24.062783, 419
2021-01-29 05:59:24.067672, 419
2021-01-29 06:04:24.047106, 419
2021-01-29 06:09:24.076841, 416
2021-01-29 06:14:24.081219, 420
2021-01-29 06:19:24.135229, 419
2021-01-29 06:24:24.141401, 419
2021-01-29 06:29:24.094866, 419
2021-01-29 06:34:24.099920, 419
2021-01-29 06:39:24.104606, 419
2021-01-29 06:44:24.158676, 420
2021-01-29 06:49:24.167400, 419
2021-01-29 06:54:24.147529, 419
2021-01-29 06:59:24.149257, 420
2021-01-29 07:04:24.153729, 419
2021-01-29 07:09:24.233212, 419
2021-01-29 07:14:24.212368, 419
2021-01-29 07:19:24.193236, 418
2021-01-29 07:24:24.198026, 419
2021-01-29 07:29:24.202771, 419
2021-01-29 07:34:24.281556, 419
2021-01-29 07:39:24.262292, 419
2021-01-29 07:44:24.242004, 419
2021-01-29 07:49:24.246960, 419
2021-01-29 07:54:24.251625, 419
2021-01-29 07:59:24.306241, 419
2021-01-29 08:04:24.310908, 419
2021-01-29 08:09:24.289101, 420
2021-01-29 08:14:24.295698, 419
2021-01-29 08:19:24.299826, 419
2021-01-29 08:24:24.379205, 419
2021-01-29 08:29:24.358247, 419
2021-01-29 08:34:24.337502, 419
2021-01-29 08:39:24.341624, 419
2021-01-29 08:44:24.349022, 420
2021-01-29 08:49:24.375626, 419
2021-01-29 08:54:24.354385, 419
2021-01-29 08:59:24.410325, 419
2021-01-29 09:04:24.389792, 419
2021-01-29 09:09:24.394791, 420
2021-01-29 09:14:24.448535, 419
2021-01-29 09:19:24.404198, 419
2021-01-29 09:24:24.409011, 419
2021-01-29 09:29:24.439080, 419
2021-01-29 09:34:24.443624, 419
2021-01-29 09:39:24.498665, 419
2021-01-29 09:44:24.453773, 420
2021-01-29 09:49:24.458042, 419
2021-01-29 09:54:24.461856, 419
2021-01-29 09:59:24.467726, 420
2021-01-29 10:04:24.572026, 419
2021-01-29 10:09:24.502007, 419
2021-01-29 10:14:24.506679, 419
